Codice_Regione,Codice_Comune,Comune,Popolazione_Legale,Superficie(Kmq),Regione
1,4071,Clavesana,799,17.1509,Piemonte
1,4072,Corneliano d'Alba,2142,10.0872,Piemonte
1,4073,Cortemilia,2188,24.9875,Piemonte
1,4074,Cossano Belbo,901,20.5401,Piemonte
1,4075,Costigliole Saluzzo,3295,15.3423,Piemonte
1,4076,Cravanzana,377,8.1183,Piemonte
1,4077,Crissolo,156,52.0529,Piemonte
1,4078,Cuneo,55557,119.669,Piemonte
1,4079,Demonte,1853,127.3063,Piemonte
1,4080,Diano d'Alba,3622,17.5432,Piemonte
1,4081,Dogliani,4553,35.6828,Piemonte
1,4082,Dronero,6902,58.9575,Piemonte
1,4083,Elva,82,26.2196,Piemonte
1,4084,Entracque,770,160.7314,Piemonte
1,4085,Envie,1954,24.9305,Piemonte
1,4086,Farigliano,1698,16.4417,Piemonte
1,4087,Faule,464,7.0298,Piemonte
1,4088,Feisoglio,295,7.6666,Piemonte
1,4089,Fossano,24242,130.1431,Piemonte
1,4090,Frabosa Soprana,719,47.1437,Piemonte
1,4091,Frabosa Sottana,1604,37.6433,Piemonte
1,4092,Frassino,262,17.0106,Piemonte
1,4093,Gaiola,574,4.9691,Piemonte
1,4094,Gambasca,347,5.7412,Piemonte
1,4095,Garessio,2881,131.2811,Piemonte
1,4096,Genola,2587,13.7225,Piemonte
1,4097,Gorzegno,255,13.9699,Piemonte
1,4098,Gottasecca,130,13.6769,Piemonte
1,4099,Govone,2255,18.9106,Piemonte
1,4100,Grinzane Cavour,1987,3.8082,Piemonte
1,4101,Guarene,3513,13.446,Piemonte
1,4102,Igliano,67,3.4042,Piemonte
1,4103,Isasca,72,5.0784,Piemonte
1,4104,Lagnasco,1395,17.7123,Piemonte
1,4105,La Morra,2675,24.1658,Piemonte
1,4106,Lequio Berria,432,11.8291,Piemonte
1,4107,Lequio Tanaro,752,12.2005,Piemonte
1,4108,Lesegno,788,14.2197,Piemonte
1,4109,Levice,204,15.739,Piemonte
1,4110,Limone Piemonte,1402,70.8103,Piemonte
1,4111,Lisio,191,8.2287,Piemonte
1,4112,Macra,43,24.6562,Piemonte
1,4113,Magliano Alfieri,2173,9.5002,Piemonte
1,4114,Magliano Alpi,2130,33.2204,Piemonte
1,4115,Mango,1253,20.0309,Piemonte
1,4116,Manta,3765,11.7345,Piemonte
1,4117,Marene,3269,28.987,Piemonte
1,4118,Margarita,1429,11.3762,Piemonte
1,4119,Marmora,54,41.1258,Piemonte
1,4120,Marsaglia,214,13.0258,Piemonte
1,4121,Martiniana Po,752,13.2806,Piemonte
1,4122,Melle,298,27.9057,Piemonte
1,4123,Moiola,218,15.0682,Piemonte
1,4124,Mombarcaro,250,20.5111,Piemonte
1,4125,Mombasiglio,617,17.3495,Piemonte
1,4126,Monastero di Vasco,1259,17.4382,Piemonte
1,4127,Monasterolo Casotto,80,7.6797,Piemonte
1,4128,Monasterolo di Savigliano,1335,14.9114,Piemonte
1,4129,Monchiero,585,4.9903,Piemonte
1,4130,Mondovì,22015,87.0516,Piemonte
1,4131,Monesiglio,595,12.933,Piemonte
1,4132,Monforte d'Alba,1954,25.2744,Piemonte
1,4133,Montà,4684,26.8196,Piemonte
1,4134,Montaldo di Mondovì,530,23.5797,Piemonte
1,4135,Montaldo Roero,862,11.8402,Piemonte
1,4136,Montanera,714,11.6271,Piemonte
1,4137,Montelupo Albese,480,6.4303,Piemonte
1,4138,Montemale di Cuneo,214,11.1041,Piemonte
1,4139,Monterosso Grana,514,42.221,Piemonte
1,4140,Monteu Roero,1634,24.6997,Piemonte
1,4141,Montezemolo,225,6.9363,Piemonte
1,4142,Monticello d'Alba,2351,10.2359,Piemonte
1,4143,Moretta,4078,23.9929,Piemonte
1,4144,Morozzo,2000,22.1919,Piemonte
1,4145,Murazzano,830,27.6758,Piemonte
1,4146,Murello,937,17.3282,Piemonte
1,4147,Narzole,3493,26.1824,Piemonte
1,4148,Neive,3328,21.3027,Piemonte
1,4149,Neviglie,367,7.9261,Piemonte
1,4150,Niella Belbo,347,11.5183,Piemonte
1,4151,Niella Tanaro,956,15.707,Piemonte
1,4152,Novello,960,11.6853,Piemonte
1,4153,Nucetto,393,7.8083,Piemonte
1,4154,Oncino,87,47.3588,Piemonte
1,4155,Ormea,1477,124.4931,Piemonte
1,4156,Ostana,85,14.0874,Piemonte
1,4157,Paesana,2637,58.2695,Piemonte
1,4158,Pagno,584,8.6798,Piemonte
1,4159,Pamparato,270,34.5116,Piemonte
1,4160,Paroldo,195,12.4249,Piemonte
1,4161,Perletto,260,9.8934,Piemonte
1,4162,Perlo,108,10.2156,Piemonte
1,4163,Peveragno,5494,67.9187,Piemonte
1,4164,Pezzolo Valle Uzzone,310,26.5694,Piemonte
1,4165,Pianfei,2100,15.3102,Piemonte
1,4166,Piasco,2696,10.6214,Piemonte
1,4167,Pietraporzio,73,55.1857,Piemonte
1,4168,Piobesi d'Alba,1403,4.0348,Piemonte
1,4169,Piozzo,984,14.3043,Piemonte
1,4170,Pocapaglia,3287,17.4774,Piemonte
1,4171,Polonghera,1112,10.3146,Piemonte
1,4172,Pontechianale,187,94.9229,Piemonte
1,4173,Pradleves,241,19.2934,Piemonte
1,4174,Prazzo,177,52.3851,Piemonte
1,4175,Priero,525,19.8132,Piemonte
1,4176,Priocca,2025,9.0304,Piemonte
1,4177,Priola,658,27.3754,Piemonte
1,4178,Prunetto,409,14.3615,Piemonte
1,4179,Racconigi,9622,48.0558,Piemonte
1,4180,Revello,4193,52.4701,Piemonte
1,4181,Rifreddo,1050,6.8436,Piemonte
1,4182,Rittana,109,11.352,Piemonte
1,4183,Roaschia,95,23.8367,Piemonte
1,4184,Roascio,91,6.4212,Piemonte
1,4185,Robilante,2147,25.0038,Piemonte
1,4186,Roburent,476,29.8104,Piemonte
1,4187,Roccabruna,1531,24.2988,Piemonte
1,4188,Rocca Cigliè,125,7.0151,Piemonte
1,4189,Rocca de' Baldi,1565,26.4023,Piemonte
1,4190,Roccaforte Mondovì,2056,84.6107,Piemonte
1,4191,Roccasparvera,743,11.2406,Piemonte
1,4192,Roccavione,2636,19.1492,Piemonte
1,4193,Rocchetta Belbo,155,4.5077,Piemonte
1,4194,Roddi,1572,9.3529,Piemonte
1,4195,Roddino,409,10.5849,Piemonte
1,4196,Rodello,963,8.9004,Piemonte
1,4197,Rossana,820,19.9166,Piemonte
1,4198,Ruffia,364,7.5091,Piemonte
1,4199,Sale delle Langhe,472,10.7295,Piemonte
1,4200,Sale San Giovanni,154,8.046,Piemonte
1,4201,Saliceto,1184,24.3255,Piemonte
1,4202,Salmour,716,12.6961,Piemonte
1,4203,Saluzzo,17433,79.9307,Piemonte
1,4204,Sambuco,86,46.1391,Piemonte
1,4205,Sampeyre,988,98.9068,Piemonte
1,4206,San Benedetto Belbo,151,4.8454,Piemonte
1,4207,San Damiano Macra,414,54.2617,Piemonte
1,4208,Sanfrè,3050,15.504,Piemonte
1,4209,Sanfront,2289,39.7089,Piemonte
1,4210,San Michele Mondovì,1810,18.112,Piemonte
1,4211,Sant'Albano Stura,2357,27.4543,Piemonte
1,4212,Santa Vittoria d'Alba,2874,10.0759,Piemonte
1,4213,Santo Stefano Belbo,3823,27.1837,Piemonte
1,4214,Santo Stefano Roero,1325,13.1141,Piemonte
1,4215,Savigliano,21453,110.7878,Piemonte
1,4216,Scagnello,174,9.3878,Piemonte
1,4217,Scarnafigi,2149,30.498,Piemonte
1,4218,Serralunga d'Alba,554,8.3908,Piemonte
1,4219,Serravalle Langhe,300,8.8995,Piemonte
1,4220,Sinio,478,8.6011,Piemonte
1,4221,Somano,310,11.6849,Piemonte
1,4222,Sommariva del Bosco,6271,35.4153,Piemonte
1,4223,Sommariva Perno,2694,17.0936,Piemonte
1,4224,Stroppo,96,28.0957,Piemonte
1,4225,Tarantasca,2166,12.2017,Piemonte
1,4226,Torre Bormida,162,7.1828,Piemonte
1,4227,Torre Mondovì,489,18.5376,Piemonte
1,4228,Torre San Giorgio,744,5.39,Piemonte
1,4229,Torresina,48,3.8226,Piemonte
1,4230,Treiso,761,9.5956,Piemonte
1,4231,Trezzo Tinella,303,10.5253,Piemonte
1,4232,Trinità,2231,28.3367,Piemonte
1,4233,Valdieri,912,153.3126,Piemonte
1,4234,Valgrana,808,23.1017,Piemonte
1,4235,Valloriate,99,16.956,Piemonte
1,4237,Venasca,1348,20.3938,Piemonte
1,4238,Verduno,562,7.1571,Piemonte
1,4239,Vernante,1104,62.0563,Piemonte
1,4240,Verzuolo,6417,26.132,Piemonte
1,4241,Vezza d'Alba,2352,14.0688,Piemonte
1,4242,Vicoforte,3168,25.7363,Piemonte
1,4243,Vignolo,2643,7.9416,Piemonte
1,4244,Villafalletto,2859,29.7322,Piemonte
1,4245,Villanova Mondovì,5819,28.2878,Piemonte
1,4246,Villanova Solaro,735,14.7885,Piemonte
1,4247,Villar San Costanzo,1541,19.4958,Piemonte
1,4248,Vinadio,599,183.1693,Piemonte
1,4249,Viola,359,21.0671,Piemonte
1,4250,Vottignasco,497,8.0901,Piemonte
1,5001,Agliano Terme,1526,15.4485,Piemonte
1,5002,Albugnano,498,9.5399,Piemonte
1,5003,Antignano,949,10.8608,Piemonte
1,5004,Aramengo,565,11.4123,Piemonte
1,5005,Asti,73723,151.3147,Piemonte
1,5006,Azzano d'Asti,384,6.4341,Piemonte
1,5007,Baldichieri d'Asti,1090,5.0628,Piemonte
1,5008,Belveglio,314,5.2796,Piemonte
1,5009,Berzano di San Pietro,397,7.3426,Piemonte
1,5010,Bruno,297,8.9007,Piemonte
1,5011,Bubbio,802,15.7622,Piemonte
1,5012,Buttigliera d'Asti,2496,19.1603,Piemonte
1,5013,Calamandrana,1661,12.7887,Piemonte
1,5014,Calliano Monferrato,1209,17.293,Piemonte
1,5015,Calosso,1146,15.7151,Piemonte
1,5016,Camerano Casasco,407,6.8876,Piemonte
1,5017,Canelli,10181,23.4325,Piemonte
1,5018,Cantarana,987,9.7297,Piemonte
1,5019,Capriglio,306,5.0565,Piemonte
1,5020,Casorzo Monferrato,610,12.6482,Piemonte
1,5021,Cassinasco,542,11.839,Piemonte
1,5022,Castagnole delle Lanze,3648,21.5649,Piemonte
1,5023,Castagnole Monferrato,1152,17.3373,Piemonte
1,5024,Castel Boglione,572,11.8616,Piemonte
1,5025,Castell'Alfero,2637,20.0884,Piemonte
1,5026,Castellero,291,4.2882,Piemonte
1,5027,Castelletto Molina,143,3.0656,Piemonte
1,5028,Castello di Annone,1809,23.1639,Piemonte
1,5029,Castelnuovo Belbo,805,9.5499,Piemonte
1,5030,Castelnuovo Calcea,692,8.204,Piemonte
1,5031,Castelnuovo Don Bosco,3109,21.6065,Piemonte
1,5032,Castel Rocchero,389,5.6277,Piemonte
1,5033,Cellarengo,710,10.8477,Piemonte
1,5034,Celle Enomondo,452,5.5928,Piemonte
1,5035,Cerreto d'Asti,222,3.9385,Piemonte
1,5036,Cerro Tanaro,588,4.6674,Piemonte
1,5037,Cessole,362,11.7778,Piemonte
1,5038,Chiusano d'Asti,250,2.4171,Piemonte
1,5039,Cinaglio,423,5.5045,Piemonte
1,5040,Cisterna d'Asti,1224,10.7326,Piemonte
1,5041,Coazzolo,293,4.0491,Piemonte
1,5042,Cocconato,1406,16.5225,Piemonte
1,5044,Corsione,192,5.0824,Piemonte
1,5045,Cortandone,311,5.0231,Piemonte
1,5046,Cortanze,265,4.4766,Piemonte
1,5047,Cortazzone,588,10.322,Piemonte
1,5048,Cortiglione,536,8.4253,Piemonte
1,5049,Cossombrato,518,5.3987,Piemonte
1,5050,Costigliole d'Asti,5679,36.9431,Piemonte
1,5051,Cunico,437,6.7531,Piemonte
1,5052,Dusino San Michele,1088,11.9251,Piemonte
1,5053,Ferrere,1499,13.9271,Piemonte
1,5054,Fontanile,493,8.1176,Piemonte
1,5055,Frinco,762,7.2168,Piemonte
1,5056,Grana Monferrato,523,5.8883,Piemonte
1,5057,Grazzano Badoglio,577,10.4722,Piemonte
1,5058,Incisa Scapaccino,2028,20.7037,Piemonte
1,5059,Isola d'Asti,1964,13.5026,Piemonte
1,5060,Loazzolo,296,14.8216,Piemonte
1,5061,Maranzana,230,4.3423,Piemonte
1,5062,Maretto,380,4.9286,Piemonte
1,5063,Moasca,514,4.1551,Piemonte
1,5064,Mombaldone,193,11.9591,Piemonte
1,5065,Mombaruzzo,986,22.4302,Piemonte
1,5066,Mombercelli,2109,14.2321,Piemonte
1,5067,Monale,984,9.1104,Piemonte
1,5068,Monastero Bormida,872,14.2062,Piemonte
1,5069,Moncalvo,2745,17.4206,Piemonte
1,5070,Moncucco Torinese,883,14.3288,Piemonte
1,5071,Mongardino,863,6.8551,Piemonte
1,5072,Montabone,311,8.5377,Piemonte
1,5073,Montafia,927,14.497,Piemonte
1,5074,Montaldo Scarampi,699,6.6348,Piemonte
1,5075,Montechiaro d'Asti,1206,10.1408,Piemonte
1,5076,Montegrosso d'Asti,2290,15.4191,Piemonte
1,5077,Montemagno Monferrato,1053,16.0975,Piemonte
1,5080,Nizza Monferrato,10094,30.3635,Piemonte
1,5081,Olmo Gentile,70,5.6168,Piemonte
1,5082,Passerano Marmorito,432,12.0261,Piemonte
1,5083,Penango,445,9.5629,Piemonte
1,5084,Piea,522,9.0013,Piemonte
1,5085,Pino d'Asti,205,4.0821,Piemonte
1,5086,Piovà Massaia,581,11.0243,Piemonte
1,5087,Portacomaro,1926,10.9995,Piemonte
1,5088,Quaranti,150,2.8707,Piemonte
1,5089,Refrancore,1579,13.2054,Piemonte
1,5090,Revigliasco d'Asti,729,8.835,Piemonte
1,5091,Roatto,368,6.4135,Piemonte
1,5092,Robella,437,12.1823,Piemonte
1,5093,Rocca d'Arazzo,909,12.5632,Piemonte
1,5094,Roccaverano,368,29.9829,Piemonte
1,5095,Rocchetta Palafea,342,7.8379,Piemonte
1,5096,Rocchetta Tanaro,1367,15.911,Piemonte
1,5097,San Damiano d'Asti,8075,47.8661,Piemonte
1,5098,San Giorgio Scarampi,97,6.1477,Piemonte
1,5099,San Martino Alfieri,660,7.2095,Piemonte
1,5100,San Marzano Oliveto,989,9.6838,Piemonte
1,5101,San Paolo Solbrito,1160,11.869,Piemonte
1,5103,Scurzolengo,516,5.3426,Piemonte
1,5104,Serole,102,12.3286,Piemonte
1,5105,Sessame,239,8.4474,Piemonte
1,5106,Settime,559,6.6806,Piemonte
1,5107,Soglio,135,3.2847,Piemonte
1,5108,Tigliole,1703,16.1208,Piemonte
1,5109,Tonco,774,11.7831,Piemonte
1,5111,Vaglio Serra,276,4.7598,Piemonte
1,5112,Valfenera,2416,22.0381,Piemonte
1,5113,Vesime,592,13.1652,Piemonte
1,5114,Viale,250,3.9865,Piemonte
1,5115,Viarigi,868,13.6222,Piemonte
1,5116,Vigliano d'Asti,816,6.6529,Piemonte
1,5117,Villafranca d'Asti,2930,12.8715,Piemonte
1,5118,Villanova d'Asti,5497,41.947,Piemonte
1,5119,Villa San Secondo,379,6.1268,Piemonte
1,5120,Vinchio,548,9.2863,Piemonte
1,5121,Montiglio Monferrato,1516,26.8627,Piemonte
1,5122,Moransengo-Tonengo,397,11.0003,Piemonte
1,6001,Acqui Terme,19043,33.2966,Piemonte
1,6002,Albera Ligure,314,21.2298,Piemonte
1,6003,Alessandria,90825,203.721,Piemonte
1,6004,Alfiano Natta,727,13.1593,Piemonte
1,6005,Alice Bel Colle,713,12.2127,Piemonte
1,6007,Altavilla Monferrato,399,11.3278,Piemonte
1,6008,Alzano Scrivia,348,2.127,Piemonte
1,6009,Arquata Scrivia,6236,29.2435,Piemonte
1,6010,Avolasca,253,12.2375,Piemonte
1,6011,Balzola,1261,16.6194,Piemonte
1,6012,Basaluzzo,2001,15.0526,Piemonte
1,6013,Bassignana,1556,28.7123,Piemonte
1,6014,Belforte Monferrato,499,8.3258,Piemonte
1,6015,Bergamasco,709,13.4394,Piemonte
1,6016,Berzano di Tortona,157,2.8874,Piemonte
1,6017,Bistagno,1765,17.593,Piemonte
1,6018,Borghetto di Borbera,1924,39.3975,Piemonte
1,6019,Borgoratto Alessandrino,536,6.6034,Piemonte
1,6020,Borgo San Martino,1343,9.7357,Piemonte
1,6021,Bosco Marengo,2241,44.588,Piemonte
1,6022,Bosio,1062,67.6141,Piemonte
1,6023,Bozzole,311,9.0237,Piemonte
1,6024,Brignano-Frascata,426,17.5285,Piemonte
1,6025,Cabella Ligure,468,46.6333,Piemonte
1,6026,Camagna Monferrato,468,9.2494,Piemonte
1,6027,Camino,736,18.4375,Piemonte
1,6028,Cantalupo Ligure,454,24.0617,Piemonte
1,6029,Capriata d'Orba,1777,28.4663,Piemonte
1,6030,Carbonara Scrivia,1104,5.0525,Piemonte
1,6031,Carentino,321,9.7893,Piemonte
1,6032,Carezzano,426,10.4834,Piemonte
1,6033,Carpeneto,911,13.3393,Piemonte
1,6034,Carrega Ligure,88,55.2555,Piemonte
1,6035,Carrosio,494,6.9234,Piemonte
1,6036,Cartosio,720,16.3413,Piemonte
1,6037,Casal Cermelli,1182,11.9646,Piemonte
1,6038,Casaleggio Boiro,370,12.0105,Piemonte
1,6039,Casale Monferrato,32399,86.2099,Piemonte
1,6040,Casalnoceto,969,12.9868,Piemonte
1,6041,Casasco,121,9.0373,Piemonte
1,6043,Cassine,2821,33.0924,Piemonte
1,6044,Cassinelle,852,23.772,Piemonte
1,6045,Castellania Coppi,88,7.209,Piemonte
1,6046,Castellar Guidobono,398,2.4829,Piemonte
1,6047,Castellazzo Bormida,4435,45.1281,Piemonte
1,6048,Castelletto d'Erro,135,4.66,Piemonte
1,6049,Castelletto d'Orba,1855,13.977,Piemonte
1,6050,Castelletto Merli,452,11.591,Piemonte
1,6051,Castelletto Monferrato,1443,9.5776,Piemonte
1,6052,Castelnuovo Bormida,612,13.1106,Piemonte
1,6053,Castelnuovo Scrivia,4874,45.4215,Piemonte
1,6054,Castelspina,392,5.4872,Piemonte
1,6055,Cavatore,261,10.4466,Piemonte
1,6056,Cella Monte,467,5.5526,Piemonte
1,6057,Cereseto,396,10.4427,Piemonte
1,6058,Cerreto Grue,302,4.747,Piemonte
1,6059,Cerrina Monferrato,1309,17.3008,Piemonte
1,6060,Coniolo,445,10.2961,Piemonte
1,6061,Conzano,951,11.6115,Piemonte
1,6062,Costa Vescovato,316,7.8996,Piemonte
1,6063,Cremolino,1012,14.3874,Piemonte
1,6065,Denice,171,7.462,Piemonte
1,6066,Dernice,180,18.2764,Piemonte
1,6067,Fabbrica Curone,586,53.8486,Piemonte
1,6068,Felizzano,2131,25.0136,Piemonte
1,6069,Fraconalto,303,17.6162,Piemonte
1,6070,Francavilla Bisio,506,7.7515,Piemonte
1,6071,Frascaro,449,5.2861,Piemonte
1,6072,Frassinello Monferrato,470,8.431,Piemonte
1,6073,Frassineto Po,1362,29.4598,Piemonte
1,6074,Fresonara,623,6.9336,Piemonte
1,6075,Frugarolo,1893,27.0431,Piemonte
1,6076,Fubine Monferrato,1577,25.5337,Piemonte
1,6077,Gabiano,1022,17.7683,Piemonte
1,6078,Gamalero,817,12.1544,Piemonte
1,6079,Garbagna,615,20.7166,Piemonte
1,6081,Gavi,4444,45.0432,Piemonte
1,6082,Giarole,671,5.4494,Piemonte
1,6083,Gremiasco,292,17.3843,Piemonte
1,6084,Grognardo,221,9.0802,Piemonte
1,6085,Grondona,476,25.943,Piemonte
1,6086,Guazzora,292,2.8022,Piemonte
1,6087,Isola Sant'Antonio,644,23.5481,Piemonte
1,6088,Lerma,801,14.5357,Piemonte
1,6090,Malvicino,79,9.035,Piemonte
1,6091,Masio,1278,22.232,Piemonte
1,6092,Melazzo,1258,19.7374,Piemonte
1,6093,Merana,185,9.1997,Piemonte
1,6094,Mirabello Monferrato,1211,13.2358,Piemonte
1,6095,Molare,2013,32.5044,Piemonte
1,6096,Molino dei Torti,565,2.7529,Piemonte
1,6097,Mombello Monferrato,925,19.694,Piemonte
1,6098,Momperone,195,8.54,Piemonte
1,6099,Moncestino,196,6.5183,Piemonte
1,6100,Mongiardino Ligure,154,29.0329,Piemonte
1,6101,Monleale,553,9.6176,Piemonte
1,6102,Montacuto,251,23.7473,Piemonte
1,6103,Montaldeo,232,5.3757,Piemonte
1,6104,Montaldo Bormida,608,5.724,Piemonte
1,6105,Montecastello,290,7.4868,Piemonte
1,6106,Montechiaro d'Acqui,501,17.5981,Piemonte
1,6107,Montegioco,284,5.4513,Piemonte
1,6108,Montemarzino,311,9.8515,Piemonte
1,6109,Morano sul Po,1319,17.709,Piemonte
1,6110,Morbello,389,23.9524,Piemonte
1,6111,Mornese,710,13.2196,Piemonte
1,6112,Morsasco,606,10.2943,Piemonte
1,6113,Murisengo,1291,15.3099,Piemonte
1,6114,Novi Ligure,27449,55.1949,Piemonte
1,6115,Occimiano,1242,22.4629,Piemonte
1,6116,Odalengo Grande,407,15.546,Piemonte
1,6117,Odalengo Piccolo,239,7.5707,Piemonte
1,6118,Olivola,114,2.6908,Piemonte
1,6119,Orsara Bormida,400,5.0996,Piemonte
1,6120,Ottiglio,594,14.5434,Piemonte
1,6121,Ovada,10873,35.3721,Piemonte
1,6122,Oviglio,1196,27.3668,Piemonte
1,6123,Ozzano Monferrato,1366,15.1836,Piemonte
1,6124,Paderna,198,4.4198,Piemonte
1,6125,Pareto,517,41.7377,Piemonte
1,6126,Parodi Ligure,614,12.5365,Piemonte
1,6127,Pasturana,1286,5.2811,Piemonte
1,6128,Pecetto di Valenza,1166,11.3546,Piemonte
1,6129,Pietra Marazzi,867,7.9973,Piemonte
1,6131,Pomaro Monferrato,313,13.4426,Piemonte
1,6132,Pontecurone,3427,29.7043,Piemonte
1,6133,Pontestura,1312,18.9178,Piemonte
1,6134,Ponti,544,11.9675,Piemonte
1,6135,Ponzano Monferrato,315,11.6498,Piemonte
1,6136,Ponzone,999,69.0285,Piemonte
1,6137,Pozzol Groppo,296,14.0867,Piemonte
1,6138,Pozzolo Formigaro,4513,36.1764,Piemonte
1,6139,Prasco,479,5.9723,Piemonte
1,6140,Predosa,1895,33.0071,Piemonte
1,6141,Quargnento,1347,36.1646,Piemonte
1,6142,Quattordio,1497,17.7334,Piemonte
1,6143,Ricaldone,612,10.515,Piemonte
1,6144,Rivalta Bormida,1394,10.0518,Piemonte
1,6145,Rivarone,393,6.0734,Piemonte
1,6146,Roccaforte Ligure,123,20.5892,Piemonte
1,6147,Rocca Grimalda,1430,15.4613,Piemonte
1,6148,Rocchetta Ligure,218,10.1543,Piemonte
1,6149,Rosignano Monferrato,1458,19.2796,Piemonte
1,6150,Sala Monferrato,340,7.5754,Piemonte
1,6151,Sale,3916,44.915,Piemonte
1,6152,San Cristoforo,542,3.5707,Piemonte
1,6153,San Giorgio Monferrato,1201,7.1153,Piemonte
1,6154,San Salvatore Monferrato,4045,31.6916,Piemonte
1,6155,San Sebastiano Curone,525,3.8925,Piemonte
1,6156,Sant'Agata Fossili,367,7.7063,Piemonte
1,6157,Sardigliano,386,12.743,Piemonte
1,6158,Sarezzano,1124,13.8531,Piemonte
1,6159,Serralunga di Crea,509,8.8425,Piemonte
1,6160,Serravalle Scrivia,5878,15.9473,Piemonte
1,6161,Sezzadio,1174,34.3196,Piemonte
1,6162,Silvano d'Orba,1914,12.168,Piemonte
1,6163,Solero,1565,22.5538,Piemonte
1,6164,Solonghello,195,4.9533,Piemonte
1,6165,Spigno Monferrato,923,54.8539,Piemonte
1,6166,Spineto Scrivia,367,3.9541,Piemonte
1,6167,Stazzano,2337,17.9146,Piemonte
1,6168,Strevi,1896,15.2889,Piemonte
1,6169,Tagliolo Monferrato,1503,26.2113,Piemonte
1,6170,Tassarolo,599,7.035,Piemonte
1,6171,Terruggia,912,7.266,Piemonte
1,6172,Terzo,838,8.7959,Piemonte
1,6173,Ticineto,1307,8.1813,Piemonte
1,6174,Tortona,26461,98.8665,Piemonte
1,6175,Treville,258,4.6032,Piemonte
1,6176,Trisobbio,667,9.2193,Piemonte
1,6177,Valenza,18090,48.4945,Piemonte
1,6178,Valmacca,966,12.2936,Piemonte
1,6179,Vignale Monferrato,943,18.7257,Piemonte
1,6180,Vignole Borbera,2022,8.6455,Piemonte
1,6181,Viguzzolo,3054,18.3072,Piemonte
1,6182,Villadeati,481,14.4926,Piemonte
1,6183,Villalvernia,876,4.4416,Piemonte
1,6184,Villamiroglio,299,9.8686,Piemonte
1,6185,Villanova Monferrato,1748,16.5563,Piemonte
1,6186,Villaromagnano,653,6.0672,Piemonte
1,6187,Visone,1138,12.5616,Piemonte
1,6188,Volpedo,1157,10.4833,Piemonte
1,6189,Volpeglino,134,3.2458,Piemonte
1,6190,Voltaggio,667,52.1828,Piemonte
1,6191,Cassano Spinola,1825,17.159,Piemonte
1,6192,Alluvioni Piovera,1616,24.7844,Piemonte
1,6193,Lu e Cuccaro Monferrato,1330,27.0951,Piemonte
2,7001,Allein,211,7.964,Valle d'Aosta/Vallée d'Aoste
2,7002,Antey-Saint-André,542,11.8126,Valle d'Aosta/Vallée d'Aoste
2,7003,Aosta,33223,21.3922,Valle d'Aosta/Vallée d'Aoste
2,7004,Arnad,1249,28.8405,Valle d'Aosta/Vallée d'Aoste
2,7005,Arvier,833,33.3596,Valle d'Aosta/Vallée d'Aoste
2,7006,Avise,299,52.6166,Valle d'Aosta/Vallée d'Aoste
2,7007,Ayas,1359,129.4208,Valle d'Aosta/Vallée d'Aoste
2,7008,Aymavilles,2114,53.2435,Valle d'Aosta/Vallée d'Aoste
2,7009,Bard,108,3.0315,Valle d'Aosta/Vallée d'Aoste
2,7010,Bionaz,218,142.0904,Valle d'Aosta/Vallée d'Aoste
2,7011,Brissogne,948,25.5436,Valle d'Aosta/Vallée d'Aoste
2,7012,Brusson,861,55.2569,Valle d'Aosta/Vallée d'Aoste
2,7013,Challand-Saint-Anselme,742,27.9864,Valle d'Aosta/Vallée d'Aoste
2,7014,Challand-Saint-Victor,547,25.1589,Valle d'Aosta/Vallée d'Aoste
2,7015,Chambave,886,21.5416,Valle d'Aosta/Vallée d'Aoste
2,7016,Chamois,109,14.5283,Valle d'Aosta/Vallée d'Aoste
2,7017,Champdepraz,717,48.7924,Valle d'Aosta/Vallée d'Aoste
2,7018,Champorcher,374,68.4323,Valle d'Aosta/Vallée d'Aoste
2,7019,Charvensod,2367,25.8619,Valle d'Aosta/Vallée d'Aoste
2,7020,Châtillon,4402,39.6811,Valle d'Aosta/Vallée d'Aoste
2,7021,Cogne,1315,213.0366,Valle d'Aosta/Vallée d'Aoste
2,7022,Courmayeur,2615,209.6058,Valle d'Aosta/Vallée d'Aoste
2,7023,Donnas,2389,33.9756,Valle d'Aosta/Vallée d'Aoste
2,7024,Doues,502,16.2542,Valle d'Aosta/Vallée d'Aoste
2,7025,Emarèse,220,10.233,Valle d'Aosta/Vallée d'Aoste
2,7026,Etroubles,472,39.5692,Valle d'Aosta/Vallée d'Aoste
2,7027,Fénis,1788,68.1198,Valle d'Aosta/Vallée d'Aoste
2,7028,Fontainemore,425,31.7086,Valle d'Aosta/Vallée d'Aoste
2,7029,Gaby,424,32.8795,Valle d'Aosta/Vallée d'Aoste
2,7030,Gignod,1699,25.9833,Valle d'Aosta/Vallée d'Aoste
2,7031,Gressan,3390,25.2939,Valle d'Aosta/Vallée d'Aoste
2,7032,Gressoney-La-Trinité,332,66.5155,Valle d'Aosta/Vallée d'Aoste
2,7033,Gressoney-Saint-Jean,799,69.6469,Valle d'Aosta/Vallée d'Aoste
2,7034,Hône,1148,12.6384,Valle d'Aosta/Vallée d'Aoste
2,7035,Introd,642,20.0381,Valle d'Aosta/Vallée d'Aoste
2,7036,Issime,378,34.6742,Valle d'Aosta/Vallée d'Aoste
2,7037,Issogne,1323,23.584,Valle d'Aosta/Vallée d'Aoste
