Comune,Regione,Media Incidenti,Media Feriti,Media Morti,Media Superficie(Kmq),Media Popolazione,Incidenti_Pro_Capite_1000,Lesività_Pro_Capite_1000,Densità_Incidenti_Kmq
Bormio,Lombardia,11.909090909090908,14.090909090909092,0.2727272727272727,41.43636363636364,4079.181818181818,2.919480287936529,3.5212052327784096,0.28740675734971477
Bornasco,Lombardia,3.4545454545454546,4.181818181818182,0.2727272727272727,12.928636363636365,2663.6363636363635,1.2969283276450512,1.6723549488054608,0.2672010688042752
Borno,Lombardia,2.1818181818181817,2.727272727272727,0.0,30.495999999999995,2536.2727272727275,0.8602458869493529,1.0753073586866913,0.07154440522751121
Boroneddu,Sardegna,0.2,0.3,0.0,4.58863,155.9,1.2828736369467608,1.924310455420141,0.04358599407666341
Borore,Sardegna,2.5454545454545454,4.181818181818182,0.0,42.67546363636364,2045.3636363636363,1.2444997555446908,2.0445353126805634,0.05964679299431374
Borrello,Abruzzo,0.5,0.7,0.0,14.5091,337.0,1.483679525222552,2.0771513353115725,0.03446113129001799
Borriana,Piemonte,0.1,0.2,0.0,5.345070000000001,879.1,0.11375270162666364,0.22750540325332727,0.018708828883438382
Borso del Grappa,Veneto,9.545454545454545,12.636363636363637,0.6363636363636364,33.13896363636364,5910.818181818182,1.6149125640197481,2.2454974699703163,0.2880432426975551
Bortigali,Sardegna,1.2,2.1,0.1,67.32703000000001,1288.1,0.931604689076935,1.707941929974381,0.017823450700261097
Bortigiadas,Sardegna,1.0,1.5,0.0,75.8973,741.3,1.3489815189531904,2.0234722784297854,0.013175699267299364
Borutta,Sardegna,0.5,0.7,0.0,4.7583,272.2,1.836884643644379,2.571638501102131,0.1050795452157283
Borzonasca,Liguria,4.2727272727272725,5.454545454545454,0.09090909090909091,80.5133,1939.5454545454545,2.2029528943051324,2.8591516287790015,0.05306858957125434
Bosa,Sardegna,15.454545454545455,22.90909090909091,0.09090909090909091,128.20833636363636,7687.818181818182,2.010264172362415,2.991746091809947,0.12054243813531626
Bosaro,Veneto,3.0,4.7272727272727275,0.18181818181818182,6.1227,1447.3636363636363,2.0727341247409083,3.391746749576032,0.4899799108236562
Boschi Sant'Anna,Veneto,1.5454545454545454,2.3636363636363638,0.0,8.9664,1388.7272727272727,1.1128567687876407,1.7020162346163918,0.17236065148270716
Bosco Chiesanuova,Veneto,5.090909090909091,6.0,0.2727272727272727,64.79866363636364,3563.181818181818,1.4287536675596377,1.760428626100268,0.07856503213520255
Bosco Marengo,Piemonte,6.454545454545454,11.0,0.36363636363636365,44.5509,2313.090909090909,2.7904417544411255,4.912749567678039,0.1448802483125022
Bosconero,Piemonte,2.0,3.4545454545454546,0.09090909090909091,10.919036363636364,3100.818181818182,0.644991058078513,1.1433932393210002,0.18316634668060952
Boscoreale,Campania,39.72727272727273,64.72727272727273,1.0909090909090908,11.398754545454546,26851.18181818182,1.4795353514150382,2.4512210398729697,3.4852292475334226
Boscotrecase,Campania,10.727272727272727,16.0,0.2727272727272727,7.515663636363637,10034.636363636364,1.0690245603862985,1.621655900924978,1.4273220897446905
Bosentino,Trentino-Alto Adige/Südtirol,2.0,1.5,0.5,4.7003,841.5,2.3767082590612003,2.3767082590612003,0.4255047550156373
Bosia,Piemonte,0.1,0.2,0.0,5.5405,174.5,0.5730659025787966,1.1461318051575933,0.018048912553018683
Bosio,Piemonte,0.4,0.8,0.0,67.61353999999999,1141.2,0.3505082369435682,0.7010164738871364,0.005915974818061591
Bosisio Parini,Lombardia,6.090909090909091,7.909090909090909,0.36363636363636365,5.823999999999999,3362.4545454545455,1.81144726525536,2.4603238975856385,1.045829170829171
Bosnasco,Lombardia,2.727272727272727,4.454545454545454,0.0,4.8363,625.7272727272727,4.358564579398518,7.1189888130175785,0.5639171943991744
Bossico,Lombardia,0.6363636363636364,0.8181818181818182,0.0,7.095836363636365,982.3636363636364,0.6477882657782713,0.832870627429206,0.08968127275662295
Bossolasco,Piemonte,0.6,1.2,0.0,14.545300000000001,651.9,0.9203865623561897,1.8407731247123793,0.041250438285906785
Botricello,Calabria,6.454545454545454,11.727272727272727,0.2727272727272727,15.48800909090909,5081.909090909091,1.270102502638593,2.3613173288492155,0.4167446840106804
Botrugno,Puglia,3.3636363636363638,5.363636363636363,0.18181818181818182,9.74990909090909,2690.3636363636365,1.2502534297492736,2.061228627424478,0.3449915616928829
Bottanuco,Lombardia,5.7272727272727275,8.727272727272727,0.09090909090909091,5.772736363636364,5086.636363636364,1.1259449895447964,1.733597841045163,0.9921244218513042
Botticino,Lombardia,6.818181818181818,8.272727272727273,0.0,18.4824,10772.636363636364,0.6329167334745441,0.7679389699491136,0.36890132332282705
Bottidda,Sardegna,1.5454545454545454,2.3636363636363638,0.18181818181818182,33.714836363636365,668.3636363636364,2.312295973884657,3.808487486398259,0.04583900478667066
Bova,Calabria,0.4,0.4,0.0,46.9429,431.8,0.9263547938860583,0.9263547938860583,0.008520990394713577
Bova Marina,Calabria,7.363636363636363,11.727272727272727,0.36363636363636365,29.472154545454543,4142.454545454545,1.7776022121271975,2.918778940900213,0.24985062942308872
Bovalino,Calabria,21.818181818181817,46.09090909090909,1.1818181818181819,18.071736363636365,8743.636363636364,2.4953212726138485,5.406529423996673,1.2073096563141539
Bovegno,Lombardia,2.1818181818181817,2.5454545454545454,0.0,47.9887,2103.0,1.0374789262093114,1.21039208057753,0.04546524873185107
Boves,Piemonte,12.454545454545455,16.90909090909091,0.0,50.94830000000001,9710.09090909091,1.2826394285232792,1.7413936766812408,0.24445458346098795
Bovezzo,Lombardia,7.181818181818182,8.818181818181818,0.09090909090909091,6.4114,7399.454545454545,0.9705875125930659,1.2040199523306387,1.1201637991418694
Boville Ernica,Lazio,5.454545454545454,8.909090909090908,0.09090909090909091,28.182754545454547,8478.90909090909,0.6433074580777973,1.0614573058283656,0.19354195650918693
Bovino,Puglia,2.6363636363636362,4.636363636363637,0.09090909090909091,84.9297,3112.181818181818,0.8471110591809312,1.5189577612899459,0.031041716105951585
Bovisio-Masciago,Lombardia,31.454545454545453,44.72727272727273,0.09090909090909091,4.93680909090909,16852.454545454544,1.866466713777869,2.6594453465100854,6.371432412176434
Bovolenta,Veneto,6.545454545454546,9.181818181818182,0.18181818181818182,22.7798,3464.0,1.8895653999580098,2.703128280495486,0.2873359092465494
Bovolone,Veneto,34.72727272727273,44.54545454545455,0.36363636363636365,41.27286363636363,16030.181818181818,2.1663679876596422,2.8015334709525215,0.8414069116511731
Bozzole,Piemonte,0.2,0.6,0.0,9.02356,326.5,0.6125574272588055,1.8376722817764164,0.022164201268678883
Bozzolo,Lombardia,6.545454545454546,9.636363636363637,0.2727272727272727,18.8219,4088.181818181818,1.6010673782521683,2.4238381142984218,0.34775737547508734
Bra,Piemonte,86.81818181818181,119.27272727272727,1.6363636363636365,59.52983636363637,29588.545454545456,2.934182146653803,4.086347911046658,1.4583977904433558
Bracca,Lombardia,0.7,0.8,0.0,5.46527,714.6,0.9795689896445563,1.119507416736636,0.12808150375004343
Bracciano,Lazio,39.90909090909091,59.81818181818182,0.8181818181818182,143.0603,18837.18181818182,2.1186338431245746,3.2189721488931466,0.278966917510245
Bracigliano,Campania,1.1818181818181819,1.8181818181818181,0.0,14.4087,5401.909090909091,0.2187778731424917,0.3365813432961411,0.08202115262432988
Braies/Prags,Trentino-Alto Adige/Südtirol,1.3636363636363635,2.5454545454545454,0.09090909090909091,90.21605454545454,669.9090909090909,2.0355543493011266,3.935405075315511,0.015115229440113762
Brallo di Pregola,Lombardia,0.5,0.6,0.0,46.14419,546.7,0.9145783793671117,1.0974940552405341,0.010835600321513933
Brancaleone,Calabria,5.454545454545454,10.0,0.36363636363636365,36.10513636363636,3388.2727272727275,1.6098306994714386,3.0586783289957338,0.15107394692016873
Brandico,Lombardia,2.1818181818181817,3.909090909090909,0.0,8.3802,1696.1818181818182,1.2863115017686781,2.304641440668882,0.26035395119665183
Brandizzo,Piemonte,9.636363636363637,15.454545454545455,0.0,6.3272545454545455,8656.09090909091,1.113246584118382,1.7853954650955184,1.5229928821634546
Branzi,Lombardia,0.45454545454545453,0.6363636363636364,0.09090909090909091,26.18643636363636,684.1818181818181,0.6643635397289397,1.0629816635663036,0.017358049344074034
Braone,Lombardia,1.2727272727272727,1.9090909090909092,0.0,13.356736363636365,682.1818181818181,1.865671641791045,2.7985074626865676,0.09528729459632557
Brebbia,Lombardia,5.818181818181818,8.909090909090908,0.18181818181818182,6.8685636363636355,3184.0,1.8273184102329831,2.8551850159890355,0.8470740210339069
Breda di Piave,Veneto,7.181818181818182,9.909090909090908,0.6363636363636364,25.767127272727272,7743.818181818182,0.9274259820149797,1.3617900495409827,0.2787201734133413
Bregano,Lombardia,0.4444444444444444,0.5555555555555556,0.0,2.2924,843.0,0.5272176090681429,0.6590220113351787,0.19387735318637428
Breganze,Veneto,14.272727272727273,20.454545454545453,0.45454545454545453,21.760836363636365,8527.0,1.6738275211360707,2.4521040118553894,0.6558905657035241
Bregnano,Lombardia,12.090909090909092,17.363636363636363,0.0,6.169009090909091,6444.090909090909,1.876278479226917,2.6945051844536927,1.9599434711040966
Breguzzo,Trentino-Alto Adige/Südtirol,2.5,3.0,0.0,34.8896,569.5,4.389815627743635,5.267778753292362,0.07165459047968449
Breia,Piemonte,0.0,0.0,0.0,7.2305,178.75,0.0,0.0,0.0
Brembate,Lombardia,9.545454545454545,12.636363636363637,0.09090909090909091,5.533027272727273,8556.0,1.1156445237791661,1.487526031705555,1.725177570062747
Brembate di Sopra,Lombardia,14.0,17.636363636363637,0.0,4.139036363636364,7895.727272727273,1.7731108885127744,2.233659171243365,3.3824298145813474
Brembio,Lombardia,1.8181818181818181,3.1818181818181817,0.09090909090909091,17.0835,2684.181818181818,0.67736909842173,1.2192643771591138,0.10642911687779542
Breme,Lombardia,0.5454545454545454,0.7272727272727273,0.0,18.81246363636364,744.1818181818181,0.7329587099926703,0.9772782799902272,0.028994317596989613
Brendola,Veneto,17.636363636363637,23.09090909090909,0.2727272727272727,25.5675,6643.909090909091,2.654516098134997,3.5165496763953312,0.6897961723423736
Brenna,Lombardia,1.0909090909090908,1.2727272727272727,0.0,4.8380090909090905,2171.090909090909,0.5024704798593083,0.5862155598358597,0.2254871932669524
Brennero/Brenner,Trentino-Alto Adige/Südtirol,9.454545454545455,12.818181818181818,0.2727272727272727,114.29186363636363,2262.7272727272725,4.178384893531539,5.785456006428285,0.08272282167544735
Breno,Lombardia,10.090909090909092,15.727272727272727,0.6363636363636364,59.93466363636364,4746.909090909091,2.1257851999387163,3.4472192431438637,0.16836515763453325
Brenta,Lombardia,1.5454545454545454,2.4545454545454546,0.09090909090909091,4.182,1727.909090909091,0.8944073236176145,1.473141474193718,0.3695491500369549
Brentino Belluno,Veneto,9.909090909090908,16.636363636363637,0.45454545454545453,25.983836363636364,1361.909090909091,7.275882784860823,12.549229023429676,0.381355961853208
Brentonico,Trentino-Alto Adige/Südtirol,4.7272727272727275,6.7272727272727275,0.0,62.740018181818186,4045.4545454545455,1.1685393258426966,1.6629213483146066,0.0753470092018984
Brenzone sul Garda,Veneto,9.090909090909092,12.363636363636363,0.45454545454545453,51.58286363636364,2450.090909090909,3.7104374605766024,5.231716819413009,0.1762389377021791
Brescello,Emilia-Romagna,15.727272727272727,25.363636363636363,0.2727272727272727,24.0376,5621.454545454545,2.7977230092502747,4.560450223170968,0.6542779947778782
Brescia,Lombardia,797.4545454545455,1034.5454545454545,7.090909090909091,90.33977272727272,196041.27272727274,4.067789064825868,5.31335238312526,8.827280846299955
Bresimo,Trentino-Alto Adige/Südtirol,0.09090909090909091,0.09090909090909091,0.0,41.0139,251.36363636363637,0.3616636528028933,0.3616636528028933,0.002216543437934235
Bressana Bottarone,Lombardia,4.7272727272727275,7.7272727272727275,0.18181818181818182,12.689990909090909,3473.2727272727275,1.3610427681515993,2.2771292467151754,0.37251978832279414
Bressanone/Brixen,Trentino-Alto Adige/Südtirol,41.81818181818182,50.72727272727273,1.0,84.6986,22348.81818181818,1.8711585318727453,2.3145417492078084,0.49372931569331513
Bressanvido,Veneto,4.818181818181818,7.909090909090909,0.09090909090909091,8.4405,3165.6363636363635,1.5220263052093506,2.5271380161966572,0.5708408054240647
Bresso,Lombardia,50.81818181818182,60.63636363636363,0.5454545454545454,3.382436363636364,26254.272727272728,1.935615674678061,2.3303566172778805,15.02413537310384
Brez,Trentino-Alto Adige/Südtirol,0.5,0.6666666666666666,0.0,19.1671,741.1666666666666,0.674612098043625,0.8994827973914999,0.026086366743012766
Brezzo di Bedero,Lombardia,2.1818181818181817,3.727272727272727,0.0,9.95209090909091,1205.7272727272727,1.8095453517303774,3.0913066425393954,0.21923213943164066
Briaglia,Piemonte,0.2,0.4,0.0,6.2376,310.1,0.6449532408900355,1.289906481780071,0.032063614210593824
Briatico,Calabria,3.0,4.090909090909091,0.2727272727272727,27.91637272727273,3942.818181818182,0.7608770837656499,1.106730303659127,0.10746381807222284
Bricherasio,Piemonte,4.454545454545454,7.909090909090909,0.18181818181818182,22.758427272727275,4615.0,0.965231951147444,1.7531764010637252,0.19573169099797993
Brienno,Lombardia,4.818181818181818,7.7272727272727275,0.5454545454545454,8.972,332.6363636363636,14.484831921289972,24.870183110139383,0.5370242775503588
Brienza,Basilicata,4.909090909090909,7.090909090909091,0.09090909090909091,82.93271818181819,3941.5454545454545,1.2454736259427543,1.822081786101437,0.059193657421530856
Briga Alta,Piemonte,0.2,0.4,0.2,52.17960000000001,40.2,4.975124378109452,14.92537313432836,0.0038329155455388694
Briga Novarese,Piemonte,5.818181818181818,7.363636363636363,0.0,4.7479,2835.3636363636365,2.052005514764821,2.5970694796242264,1.2254221483564984
Brignano Gera d'Adda,Lombardia,11.272727272727273,14.181818181818182,0.36363636363636365,12.1106,6066.909090909091,1.8580676096859268,2.397506593143131,0.9308149284698755
Brignano-Frascata,Piemonte,1.0,1.1818181818181819,0.09090909090909091,17.5285,438.6363636363636,2.2797927461139897,2.901554404145078,0.05704994722879881
Brindisi,Puglia,341.3636363636364,521.4545454545455,4.090909090909091,333.11906363636365,84800.36363636363,4.025497317764504,6.197443407189508,1.0247496274673509
Brindisi Montagna,Basilicata,1.4545454545454546,1.6363636363636365,0.09090909090909091,59.8776,841.5454545454545,1.7284217349033166,2.0525008101976887,0.024291979881382264
Brinzio,Lombardia,1.2,2.0,0.0,6.396330000000001,804.2,1.4921661278288982,2.486943546381497,0.18760758122235716
Briona,Piemonte,4.636363636363637,7.2727272727272725,0.18181818181818182,24.756236363636365,1139.5454545454545,4.06860789788592,6.541683286796968,0.1872806337870421
Brione,Lombardia,0.36363636363636365,0.36363636363636365,0.0,6.8968,728.2727272727273,0.4993134440144802,0.4993134440144802,0.05272537461378663
Brione,Trentino-Alto Adige/Südtirol,0.0,0.0,0.0,9.4579,132.0,0.0,0.0,0.0
Briosco,Lombardia,13.636363636363637,21.545454545454547,0.2727272727272727,6.612763636363636,6047.181818181818,2.254994813511929,3.6079917016190866,2.062127785934639
Brisighella,Emilia-Romagna,25.363636363636363,32.63636363636363,1.0,194.31896363636363,7367.363636363636,3.4427018422773656,4.5655902567836035,0.1305257906330763
Brissago-Valtravaglia,Lombardia,2.4545454545454546,3.3636363636363638,0.09090909090909091,6.1065000000000005,1244.2727272727273,1.9726748009059694,2.7763571272009937,0.40195618677564143
Brissogne,Valle d'Aosta/Vallée d'Aoste,1.6363636363636365,2.4545454545454546,0.0,25.524318181818185,971.3636363636364,1.6846045858680394,2.526906878802059,0.06410998423962887
Brittoli,Abruzzo,0.3,0.4,0.0,15.9862,272.6,1.1005135730007334,1.4673514306676447,0.01876618583528293
Brivio,Lombardia,9.454545454545455,14.727272727272727,0.45454545454545453,7.953509090909091,4509.818181818182,2.0964360587002098,3.3663925173359135,1.1887263026268566
Broccostella,Lazio,4.636363636363637,7.181818181818182,0.09090909090909091,11.793436363636363,2693.090909090909,1.7215770996489335,2.700513097488523,0.3931308478213614
Brogliano,Veneto,2.3636363636363638,3.3636363636363638,0.0,12.1551,3993.7272727272725,0.5918371992442695,0.8422298604629989,0.1944563486632248
Brognaturo,Calabria,0.36363636363636365,0.36363636363636365,0.0,25.68918181818182,697.8181818181819,0.5211047420531526,0.5211047420531526,0.014155233366716091
Brolo,Sicilia,8.636363636363637,11.454545454545455,0.45454545454545453,7.673836363636363,5766.636363636364,1.4976431825705863,2.0651711254394405,1.1254297364598957
Brondello,Piemonte,0.4,0.5,0.0,10.124,272.5,1.4678899082568808,1.834862385321101,0.039510075069142635
Broni,Lombardia,31.636363636363637,48.54545454545455,0.8181818181818182,20.8467,9462.727272727272,3.3432606398309157,5.216639446632723,1.5175717804910915
Bronte,Sicilia,17.545454545454547,34.36363636363637,0.6363636363636364,250.85693636363638,18601.545454545456,0.9432256361885866,1.8815640929150557,0.06994207455368531
Bronzolo/Branzoll,Trentino-Alto Adige/Südtirol,6.363636363636363,9.181818181818182,0.2727272727272727,7.5395,2769.3636363636365,2.297869546663165,3.413977612185274,0.8440395733982841
Brossasco,Piemonte,1.1818181818181819,1.7272727272727273,0.2727272727272727,28.063863636363635,1042.909090909091,1.1331938633193863,1.917712691771269,0.042111741887415885
Brosso,Piemonte,0.2,0.2,0.0,11.135,405.6,0.4930966469428008,0.4930966469428008,0.01796138302649304
Brovello-Carpugnino,Piemonte,2.272727272727273,3.3636363636363638,0.18181818181818182,8.223372727272727,741.0,3.067108330266225,4.784688995215311,0.2763741044097147
Brozolo,Piemonte,0.8,0.9,0.0,8.94941,452.3,1.7687375635640064,1.9898297590095069,0.08939136769909972
Brugherio,Lombardia,90.81818181818181,121.72727272727273,1.4545454545454546,10.412027272727274,34702.63636363636,2.617039837161966,3.5496386179724366,8.722430266396465
